City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Daru,PG,-9.0763,143.2092,80.56,87,100,8.55,overcast clouds
350,Husavik,IS,66.0449,-17.3389,32.0,64,75,21.85,light snow
351,Tacuarembo,UY,-31.7333,-55.9833,62.96,73,98,4.81,overcast clouds
352,Igarka,RU,67.4667,86.5833,-6.97,97,59,11.54,broken clouds
353,Aklavik,CA,68.2191,-135.0107,-2.2,54,54,4.61,broken clouds
354,Vestmannaeyjar,IS,63.4427,-20.2734,34.16,73,100,19.15,light snow
355,Port-Gentil,GA,-0.7193,8.7815,78.98,84,100,10.04,moderate rain
356,Sawtell,AU,-30.3833,153.1,77.0,73,75,11.5,broken clouds
357,Quang Ngai,VN,15.1167,108.8,79.39,65,94,6.2,overcast clouds
358,Khuchni,RU,41.9499,47.9485,35.35,69,26,4.52,scattered clouds
359,Dawei,MM,14.0833,98.2,82.24,75,92,2.71,overcast clouds
360,Salinas,US,36.6777,-121.6555,62.6,51,1,9.22,clear sky
361,Marzuq,YE,14.4,46.4667,63.88,22,0,4.27,clear sky
362,Manokwari,ID,-0.8667,134.0833,81.27,77,99,2.98,overcast clouds
363,Konyshevka,RU,51.8418,35.2941,28.99,84,90,1.99,overcast clouds
364,Pangnirtung,CA,66.1451,-65.7125,0.66,91,100,4.5,overcast clouds
365,Steamboat Springs,US,40.485,-106.8317,55.4,34,1,6.91,clear sky
366,Pontian Kecil,MY,1.4801,103.3899,80.01,94,20,5.66,few clouds
367,Oyama,JP,36.3,139.8,69.01,88,75,4.61,broken clouds
368,Walvis Bay,NA,-22.9575,14.5053,60.01,94,0,8.05,clear sky
369,Bedele,ET,8.456,36.353,57.69,70,96,1.32,overcast clouds
370,Barabai,ID,-2.5833,115.3833,82.53,76,81,1.07,broken clouds
371,Namibe,AO,-15.1961,12.1522,73.33,75,44,4.14,light rain
372,Calvinia,ZA,-31.4707,19.776,66.69,22,87,6.49,overcast clouds
373,Neyshabur,IR,36.2133,58.7958,38.68,55,1,1.01,clear sky
374,Cap Malheureux,MU,-19.9842,57.6142,75.99,82,8,4.63,clear sky
375,Dalianwan,CN,39.0286,121.695,50.0,37,0,6.71,clear sky
376,Boda,CF,4.3189,17.4695,74.91,66,9,1.59,clear sky
377,Cururupu,BR,-1.8283,-44.8683,73.89,97,90,2.66,overcast clouds
378,Maamba,ZM,-17.3667,27.15,68.92,69,89,4.7,overcast clouds
379,Borogontsy,RU,62.6683,131.1683,22.86,89,100,3.27,overcast clouds
380,Talcahuano,CL,-36.7167,-73.1167,55.4,88,0,5.75,clear sky
381,Dovolnoye,RU,54.4958,79.6671,25.56,97,93,9.28,overcast clouds
382,Mehamn,NO,71.0357,27.8492,26.19,82,99,7.94,overcast clouds
383,Kaminskiy,RU,57.1516,41.4732,24.78,97,19,2.89,few clouds
384,Taybad,IR,34.74,60.7756,39.78,69,81,21.18,broken clouds
385,Abomey,BJ,7.1829,1.9912,78.01,73,1,5.12,clear sky
386,Mandalgovi,MN,45.7625,106.2708,34.9,28,0,7.45,clear sky
387,Yumen,CN,40.2833,97.2,45.84,46,88,12.91,overcast clouds
388,Egvekinot,RU,66.3167,-179.1667,8.35,88,100,13.31,overcast clouds
389,Lavrentiya,RU,65.5833,-171.0,14.52,91,100,21.23,light snow
390,Sao Filipe,CV,14.8961,-24.4956,69.28,73,7,13.53,clear sky
391,Vila Franca Do Campo,PT,37.7167,-25.4333,59.0,77,75,11.5,broken clouds
392,Aljezur,PT,37.3191,-8.8033,58.37,78,100,7.45,overcast clouds
393,Staroutkinsk,RU,57.2302,59.3348,26.42,93,100,8.59,overcast clouds
394,Lethem,GY,3.3803,-59.7968,79.38,73,87,10.63,overcast clouds
395,Wana,PK,32.2989,69.5725,62.31,27,0,7.47,clear sky
396,Fort Nelson,CA,58.8053,-122.7002,12.2,85,90,17.27,snow
397,Altoona,US,40.5187,-78.3947,46.4,61,90,25.32,overcast clouds
398,Shelburne,CA,44.0787,-80.2041,36.0,100,100,25.1,snow
399,Altamont,US,42.2068,-121.7372,66.0,19,1,27.63,clear sky
400,Liverpool,GB,53.4106,-2.9779,57.2,77,96,23.02,moderate rain
401,Bonthe,SL,7.5264,-12.505,78.87,88,100,3.58,overcast clouds
402,Guilford,US,36.0668,-79.7998,60.8,63,90,19.57,overcast clouds
403,Usinsk,RU,65.9939,57.5281,23.79,97,100,6.17,light snow
404,Ejura,GH,7.3856,-1.3562,79.25,69,9,7.23,clear sky
405,Svelgen,NO,61.7685,5.2955,44.01,65,90,23.02,light rain
406,Blackwater,AU,-23.5833,148.8833,83.3,42,97,10.76,overcast clouds
407,Anito,PH,12.4497,125.2886,81.03,84,100,8.39,overcast clouds
408,Sioux Lookout,CA,50.1001,-91.917,30.2,34,20,3.44,few clouds
409,Gairo,IT,39.8497,9.5047,53.6,94,0,5.75,clear sky
410,Lao Cai,VN,22.4833,103.95,80.04,71,32,0.49,scattered clouds
411,Gobabis,NA,-22.45,18.9667,67.19,64,19,11.68,few clouds
412,Necochea,AR,-38.5473,-58.7368,59.0,96,0,7.96,clear sky
413,Batagay-Alyta,RU,67.8006,130.4114,6.37,73,84,2.44,broken clouds
414,Lilongwe,MW,-13.9669,33.7873,61.3,96,46,4.36,scattered clouds
415,Luzhou,CN,28.8724,105.4405,70.21,48,17,5.91,few clouds
416,Palmer,US,42.1584,-72.3287,55.0,100,90,15.77,mist
417,Muravlenko,RU,63.7898,74.523,-3.66,98,89,10.47,overcast clouds
418,San Nicolas,PH,18.1725,120.5953,80.6,78,20,3.44,few clouds
419,San Jose,US,37.3394,-121.895,77.0,23,20,12.66,few clouds
420,Verkhnevilyuysk,RU,63.4453,120.3167,23.34,91,94,3.53,overcast clouds
421,Denpasar,ID,-8.65,115.2167,78.8,94,20,2.3,light rain
422,Port Macquarie,AU,-31.4333,152.9167,75.99,63,20,1.01,few clouds
423,Mweka,CD,-4.85,21.5667,68.88,96,99,1.61,light rain
424,Rio Grande,BR,-32.035,-52.0986,64.99,96,95,7.54,light rain
425,Atyrau,KZ,47.1167,51.8833,32.0,100,40,4.47,mist
426,Port Hardy,CA,50.6996,-127.4199,41.0,75,75,26.46,broken clouds
427,Kieta,PG,-6.2167,155.6333,85.06,67,100,4.07,overcast clouds
428,Shimoda,JP,34.6667,138.95,69.01,88,20,5.75,few clouds
429,Hofn,IS,64.2539,-15.2082,26.87,63,1,10.07,clear sky
430,Port Alberni,CA,49.2413,-124.8028,44.01,90,100,4.81,overcast clouds
431,Asau,RO,46.4333,26.4,37.0,43,52,5.03,broken clouds
432,Orocue,CO,4.7912,-71.3354,79.11,72,97,2.98,overcast clouds
433,Petauke,ZM,-14.2426,31.3253,65.73,87,100,10.74,overcast clouds
434,Manhumirim,BR,-20.3578,-41.9581,67.41,94,4,0.98,clear sky
435,Saint George,US,37.1041,-113.5841,75.0,16,1,8.05,clear sky
436,Kloulklubed,PW,7.0419,134.2556,77.0,100,90,3.44,heavy intensity rain
437,Allapalli,IN,19.4167,80.0667,76.24,24,1,3.74,clear sky
438,Ghanzi,BW,-21.5667,21.7833,73.56,47,100,8.66,overcast clouds
439,Batemans Bay,AU,-35.7167,150.1833,71.01,60,0,1.99,clear sky
440,Wanlaweyn,SO,2.6185,44.8938,78.12,84,92,9.62,overcast clouds
441,Bon Air,US,37.5249,-77.5578,69.8,56,75,20.71,broken clouds
442,Komsomolskiy,UZ,40.4272,71.7189,50.0,57,75,29.93,broken clouds
443,Pavino,RU,59.1139,46.1414,21.15,98,100,4.0,overcast clouds
444,Naze,JP,28.3667,129.4833,69.8,83,75,5.75,broken clouds
445,Portland,US,45.5234,-122.6762,46.4,81,90,19.57,overcast clouds
446,Banda Aceh,ID,5.5577,95.3222,80.55,76,90,3.56,overcast clouds
447,Anadyr,RU,64.75,177.4833,12.2,85,40,26.84,snow
448,Veraval,IN,20.9,70.3667,76.86,62,39,8.63,scattered clouds
449,Gazanjyk,TM,39.2446,55.5154,42.82,76,2,1.83,clear sky
450,Nha Trang,VN,12.25,109.1833,77.0,78,0,2.3,clear sky
451,Kaitangata,NZ,-46.2817,169.8464,69.01,64,2,1.01,clear sky
452,Ailigandi,PA,9.2333,-78.0167,79.23,83,37,11.03,scattered clouds
453,Vila Velha,BR,-20.3297,-40.2925,75.2,88,0,3.44,clear sky
454,Tygda,RU,53.1167,126.3333,34.11,87,100,6.85,overcast clouds
455,Filadelfia,US,39.9523,-75.1638,57.2,88,90,11.5,mist
456,Valparaiso,CL,-33.0393,-71.6273,55.4,94,0,5.75,clear sky
457,Nizwa,OM,22.9333,57.5333,78.22,17,12,4.68,few clouds
458,Chacabuco,AR,-34.6417,-60.4739,66.0,66,69,7.0,broken clouds
459,Vostok,RU,46.4856,135.8833,35.96,95,100,2.86,light rain
460,Chara,RU,56.9064,118.2631,14.94,79,43,2.48,scattered clouds
461,Aykhal,RU,66.0,111.5,18.09,97,100,6.44,overcast clouds
462,Mackay,AU,-21.15,149.2,84.2,61,69,13.8,broken clouds
463,Wuning,CN,29.2589,120.2311,70.72,77,77,3.31,broken clouds
464,Tsiroanomandidy,MG,-18.7667,46.0333,63.54,97,11,1.97,few clouds
465,San Cristobal,VE,7.7669,-72.225,75.2,88,40,2.3,scattered clouds
466,Ngunguru,NZ,-35.6167,174.5,72.0,88,14,11.01,few clouds
467,Ronneby,SE,56.21,15.276,44.6,100,90,8.05,overcast clouds
468,Nanning,CN,22.8167,108.3167,75.2,88,75,2.24,broken clouds
469,Atar,MR,20.5169,-13.0499,75.45,25,23,7.09,few clouds
470,Miri,MY,4.4148,114.0089,78.8,94,40,3.44,scattered clouds
471,Andenes,NO,69.3143,16.1194,32.0,74,100,11.5,overcast clouds
472,Vao,NC,-22.6667,167.4833,77.7,80,18,13.09,few clouds
473,Juneau,US,58.3019,-134.4197,37.99,70,4,4.07,clear sky
474,Teguldet,RU,57.3064,88.1667,29.17,97,100,3.2,overcast clouds
475,Seguela,CI,7.9611,-6.6731,71.58,93,100,4.03,overcast clouds
476,Beamsville,CA,43.1668,-79.4829,41.0,75,99,17.27,overcast clouds
477,Bonfim,BR,3.0833,-59.95,81.25,65,94,9.86,light rain
478,Ossora,RU,59.2353,163.0719,17.73,63,36,3.4,scattered clouds
479,Norman Wells,CA,65.282,-126.8329,1.4,51,75,14.97,broken clouds
480,Kang,BW,-23.6752,22.7876,69.26,36,24,6.35,few clouds
481,Cedar City,US,37.6775,-113.0619,64.4,10,1,16.11,clear sky
482,Agadez,NE,19.75,10.25,64.83,15,0,9.6,clear sky
483,Changtu,CN,42.7788,124.0955,45.86,29,4,17.96,clear sky
484,Calbuco,CL,-41.768,-73.1273,57.2,88,0,11.5,clear sky
485,Solnechnyy,RU,50.7214,136.6319,32.94,86,100,6.91,overcast clouds
486,Dalbandin,PK,28.8947,64.4101,70.07,20,95,7.72,overcast clouds
487,Biak,ID,-0.9131,122.8766,79.18,82,100,2.77,overcast clouds
488,Dicabisagan,PH,17.0818,122.4157,83.34,71,100,4.63,overcast clouds
489,Talakan,RU,50.3167,130.3667,37.09,96,100,10.87,overcast clouds
490,Gorom-Gorom,BF,14.4439,-0.2361,74.93,11,0,10.29,clear sky
491,Cockburn Town,TC,21.4612,-71.1419,77.43,79,0,22.66,clear sky
492,Zhigansk,RU,66.7697,123.3711,12.2,94,100,4.61,overcast clouds
493,Sorland,NO,67.667,12.6934,38.89,96,100,30.91,overcast clouds
494,Manyana,BW,-23.4,21.7167,71.4,33,96,6.62,overcast clouds
495,Port Keats,AU,-14.25,129.55,81.91,74,100,7.29,overcast clouds
496,Isangel,VU,-19.55,169.2667,84.2,79,40,8.05,scattered clouds
497,Sumbawanga,TZ,-7.9667,31.6167,57.65,89,100,1.83,overcast clouds
498,Kirakira,SB,-10.4544,161.9205,86.67,65,79,6.8,moderate rain
499,Gelibolu,TR,40.4103,26.6708,41.0,87,0,5.75,clear sky
500,Sisimiut,GL,66.9395,-53.6735,1.22,69,92,12.73,overcast clouds
501,Goulburn,AU,-34.75,149.7167,66.99,66,0,4.05,clear sky
502,Yavaros,MX,26.7,-109.5167,78.01,43,9,5.01,clear sky
503,Pochutla,MX,15.7432,-96.4661,84.2,70,1,9.22,clear sky
504,Honiara,SB,-9.4333,159.95,88.7,58,9,6.91,clear sky
505,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,64.24,71,100,3.0,overcast clouds
506,Ouango,CF,4.3133,22.5552,71.44,63,0,2.75,clear sky
507,Golden,US,39.7555,-105.2211,62.01,20,40,13.8,scattered clouds
508,Bonavista,CA,48.6499,-53.1147,23.0,80,35,3.44,scattered clouds
509,Kiama,AU,-34.6833,150.8667,73.99,52,0,3.0,clear sky
510,Miedzyrzecz,PL,52.4446,15.578,48.99,70,100,3.0,overcast clouds
511,Rundu,NA,-17.9333,19.7667,67.46,77,87,2.77,overcast clouds
512,Reni,UA,45.4573,28.2932,39.2,75,70,13.8,broken clouds
513,Opuwo,NA,-18.0607,13.84,70.2,54,20,2.53,few clouds
514,Vaasa,FI,63.096,21.6158,35.6,93,90,11.5,overcast clouds
515,Pershotravneve,UA,51.3929,28.8684,38.35,94,100,8.21,overcast clouds
516,Tonantins,BR,-2.8731,-67.8022,73.72,96,28,1.52,scattered clouds
517,Tigzirt,DZ,36.8886,4.1198,60.57,57,100,8.66,overcast clouds
518,Yanam,IN,16.7333,82.2167,77.0,83,9,3.44,mist
519,Melilla,ES,35.2937,-2.9383,60.8,88,90,10.36,overcast clouds
520,Namatanai,PG,-3.6667,152.4333,85.08,66,83,7.47,broken clouds
521,Pangai,TO,-19.8,-174.35,86.0,74,20,18.41,few clouds
522,Najran,SA,17.4924,44.1277,69.8,28,4,6.91,dust
523,Camacha,PT,33.0833,-16.3333,62.6,88,75,9.22,broken clouds
524,Tianpeng,CN,30.9866,103.9393,71.01,1,0,3.47,clear sky
525,Ekhabi,RU,53.5102,142.9671,30.78,89,100,13.24,overcast clouds
526,Porbandar,IN,21.6422,69.6093,75.83,69,12,4.29,few clouds
527,Upington,ZA,-28.4478,21.2561,59.0,72,0,3.44,clear sky
528,Takoradi,GH,4.8845,-1.7554,79.21,87,74,7.05,broken clouds
529,Nemyriv,UA,48.9708,28.8378,37.0,92,100,20.96,overcast clouds
530,Baruun-Urt,MN,46.6806,113.2792,33.85,35,0,7.49,clear sky
531,Mattru,SL,7.6244,-11.8332,77.88,87,100,1.25,light rain
532,Verkhniy Baskunchak,RU,48.2256,46.7217,35.76,63,100,14.0,overcast clouds
533,Boyolangu,ID,-8.1181,111.8935,80.85,80,34,3.06,scattered clouds
534,Uxbridge,US,42.0773,-71.6295,57.0,2,100,14.61,overcast clouds
535,Piacabucu,BR,-10.4056,-36.4344,77.97,82,81,7.29,broken clouds
536,Noumea,NC,-22.2763,166.4572,86.0,62,40,12.66,scattered clouds
537,Ambatondrazaka,MG,-17.8333,48.4167,65.43,96,0,1.45,clear sky
538,Neya,RU,58.2972,43.8681,25.07,98,100,1.72,overcast clouds
539,Guerrero Negro,MX,27.9769,-114.0611,76.21,33,18,7.94,few clouds
540,East Wenatchee Bench,US,47.4257,-120.2812,53.6,40,40,14.97,moderate rain
541,Uribia,CO,11.7139,-72.266,79.39,70,96,22.39,overcast clouds
542,Sliven,BG,42.6858,26.3292,53.6,37,75,18.41,broken clouds
543,Inta,RU,66.0317,60.1659,-2.25,99,84,2.71,broken clouds
544,Flin Flon,CA,54.7682,-101.865,30.6,92,100,11.32,overcast clouds
545,Delhi,IN,28.6667,77.2167,75.2,57,5,4.61,haze
546,Marsabit,KE,2.3284,37.9899,69.33,52,69,6.06,broken clouds
547,Worland,US,44.0169,-107.9554,64.4,14,1,19.57,clear sky
548,Kulhudhuffushi,MV,6.6221,73.07,83.44,74,100,13.56,overcast clouds
549,Homer,US,59.6425,-151.5483,36.0,51,90,3.44,overcast clouds
550,Auki,SB,-8.7676,160.7034,87.01,61,35,3.0,scattered clouds
551,Gwembe,ZM,-16.4975,27.6069,61.52,85,97,3.78,overcast clouds
552,Saurimo,AO,-9.6608,20.3916,64.04,96,100,1.39,light rain
553,Vanimo,PG,-2.6741,141.3028,86.4,60,95,3.42,overcast clouds
554,Hambantota,LK,6.1241,81.1185,73.4,100,75,1.14,broken clouds
555,Flinders,AU,-34.5833,150.8552,73.99,52,0,3.0,clear sky
556,Myrtle Beach,US,33.6891,-78.8867,66.0,88,75,14.97,moderate rain
557,Muriwai Beach,NZ,-36.8167,174.45,72.0,82,83,4.0,light rain
558,Fairbanks,US,64.8378,-147.7164,21.0,42,40,6.91,scattered clouds
559,Matara,LK,5.9485,80.5353,74.37,86,34,5.23,scattered clouds
560,Barranca,PE,-10.75,-77.7667,69.85,81,64,6.11,broken clouds
561,Nanakuli,US,21.3906,-158.1547,78.8,57,75,9.22,broken clouds
562,Nishihara,JP,26.1842,127.7558,73.4,88,75,5.75,mist
563,Bisalpur,IN,28.3,79.8,70.72,23,8,6.85,clear sky
564,Malakal,SS,9.5334,31.6605,80.83,14,0,8.46,clear sky
565,San Martin,AR,-33.081,-68.4681,68.0,49,0,3.44,clear sky
566,Tias,ES,28.9611,-13.645,60.8,77,0,3.44,clear sky
567,Takaungu,KE,-3.6837,39.8566,78.37,80,20,1.72,few clouds
568,Deep River,CA,46.1001,-77.4995,39.2,87,90,8.05,overcast clouds
569,Pointe-Noire,CG,-4.7761,11.8635,75.2,100,40,2.3,light rain
570,Muroto,JP,33.2833,134.15,60.8,72,75,4.61,fog
571,Jinchang,CN,38.4953,102.1739,46.2,31,65,3.18,broken clouds
572,Zhigalovo,RU,54.8097,105.1578,27.3,83,100,1.5,overcast clouds
573,Diglur,IN,18.55,77.6,78.15,19,2,6.78,clear sky
574,Roebourne,AU,-20.7833,117.1333,92.75,38,16,10.29,few clouds
575,Sladkovo,RU,55.5284,70.3385,13.32,87,13,15.03,few clouds
576,Mercedes,AR,-34.6515,-59.4307,66.0,95,13,1.01,few clouds
577,Port Lincoln,AU,-34.7333,135.8667,67.41,68,4,10.11,clear sky
578,Mayo,US,38.8876,-76.5119,59.0,88,90,10.36,overcast clouds
579,Maragogi,BR,-9.0122,-35.2225,78.24,82,100,4.83,overcast clouds
580,Keuruu,FI,62.2667,24.7,37.0,80,75,16.11,broken clouds
581,Sibolga,ID,1.7427,98.7792,78.94,84,57,1.72,broken clouds
582,Madimba,TZ,-10.4,40.3333,75.78,86,94,4.25,light rain
583,Waingapu,ID,-9.6567,120.2641,83.73,77,100,10.49,overcast clouds
584,Shubarshi,KZ,48.5872,57.1869,27.9,97,100,7.56,light snow
585,Vaitape,PF,-16.5167,-151.75,82.81,72,32,21.3,scattered clouds
586,Bartlesville,US,36.7473,-95.9808,64.4,27,1,3.44,clear sky
587,Ishigaki,JP,24.3448,124.1572,75.2,100,75,4.61,broken clouds
588,Gadsden,US,34.0143,-86.0066,59.0,47,1,8.05,clear sky
589,Vegreville,CA,53.5001,-112.0518,48.2,70,86,17.27,overcast clouds
590,Mezen,RU,65.8522,44.24,34.81,97,100,9.24,light rain
591,Abu Dhabi,AE,24.4667,54.3667,73.4,68,0,9.22,clear sky
592,Saint Anthony,US,45.0205,-93.218,43.0,39,1,6.91,clear sky
593,Charleston,US,32.7766,-79.9309,68.0,94,90,3.33,overcast clouds
594,Ewo,CG,-0.8725,14.8206,72.73,88,100,4.92,light rain
595,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.51,82,100,5.26,overcast clouds
596,Akyab,MM,20.15,92.9,78.76,62,100,7.63,overcast clouds
597,Ucluelet,CA,48.9329,-125.5528,46.0,70,20,25.32,few clouds
598,Hammerfest,NO,70.6634,23.6821,33.8,60,0,6.91,clear sky
599,Katherine,AU,-14.4667,132.2667,84.2,70,0,4.61,clear sky
600,Zalha,RO,47.1833,23.5333,32.0,80,0,6.91,clear sky
601,Oussouye,SN,12.485,-16.5469,73.4,88,0,11.5,clear sky
602,San Ramon,US,37.7799,-121.978,78.8,17,1,12.66,clear sky
603,Polovinnoye,RU,54.7914,65.9864,28.38,84,100,15.01,overcast clouds
604,Nabire,ID,-3.3667,135.4833,78.67,87,99,3.89,overcast clouds
605,Harper,LR,4.375,-7.7169,78.12,88,100,3.67,overcast clouds
606,Arucas,ES,28.1198,-15.5233,66.2,77,75,5.75,broken clouds
607,Lata,PT,40.1629,-8.3327,57.0,68,100,4.88,overcast clouds
608,Senneterre,CA,48.3835,-77.2328,32.0,100,90,18.41,snow
609,Quelimane,MZ,-17.8786,36.8883,77.0,88,75,9.22,light rain
610,Bahadurganj,IN,26.2667,87.8167,62.6,82,40,2.3,mist
611,Saint Helens,GB,53.45,-2.7333,57.2,77,100,23.02,light rain
612,Payo,ID,-3.7508,103.6372,75.25,94,63,1.23,broken clouds
613,Puerto Asis,CO,0.5133,-76.5007,72.59,97,100,2.42,overcast clouds
614,Chapleau,CA,47.8405,-83.4034,24.8,74,20,11.5,few clouds
615,Asyut,EG,27.181,31.1837,53.6,62,0,13.8,clear sky
616,Bukoba,TZ,-1.3317,31.8122,66.13,73,35,2.28,scattered clouds
617,Kamina,CD,-8.7386,24.9906,63.73,97,100,4.0,overcast clouds
618,Te Anau,NZ,-45.4167,167.7167,62.67,71,19,4.81,few clouds
619,Sorong,ID,-0.8833,131.25,77.77,88,100,3.44,overcast clouds
620,Maceio,BR,-9.6658,-35.7353,75.2,100,75,2.3,broken clouds
621,Impfondo,CG,1.6381,18.0667,72.52,81,11,1.16,light rain
622,Samsun,TR,41.25,36.3333,45.0,87,5,3.44,mist
623,Labuhan,ID,-6.8844,112.2051,80.78,79,94,4.83,overcast clouds
624,Aras,ES,42.5617,-2.356,51.8,71,0,5.75,clear sky
625,Karawang,ID,-6.3042,107.3079,84.0,82,100,0.96,overcast clouds
626,Rio Gallegos,AR,-51.6226,-69.2181,48.2,61,0,3.44,clear sky
627,Calamar,CO,10.2511,-74.9146,80.6,78,20,12.66,few clouds
628,Ormara,PK,25.2088,64.6357,77.2,80,8,5.79,clear sky
629,Ketchikan,US,55.3422,-131.6461,42.8,56,20,10.36,few clouds
630,Niquero,CU,20.0431,-77.5828,77.81,73,40,2.82,scattered clouds
631,Lazaro Cardenas,MX,17.9583,-102.2,75.33,74,0,4.68,clear sky
632,Pedernales,DO,18.0384,-71.744,79.43,66,0,10.2,clear sky
633,Pacifica,US,37.6138,-122.4869,55.99,93,90,12.66,mist
634,Laguna,US,38.421,-121.4238,80.01,24,1,4.61,clear sky
635,Izhma,RU,65.0083,53.9113,33.1,98,100,5.39,overcast clouds
636,Itacoatiara,BR,-3.1431,-58.4442,75.2,93,24,2.21,few clouds
637,Felipe Carrillo Puerto,MX,19.5833,-88.05,76.44,81,0,4.52,clear sky
638,Peniche,PT,39.3558,-9.3811,57.99,82,76,9.71,broken clouds
639,Hamilton,US,39.1834,-84.5333,45.0,49,75,18.41,broken clouds
640,Xianyang,CN,34.3378,108.7026,62.01,54,7,8.95,dust
641,Beringovskiy,RU,63.05,179.3167,13.77,90,100,18.59,light snow
642,Amapa,BR,1.0,-52.0,72.09,99,100,2.17,overcast clouds
643,Nenjiang,CN,49.1833,125.2167,36.3,97,100,8.19,overcast clouds
644,Loralai,PK,30.3705,68.598,66.9,21,4,7.58,clear sky
645,Sokoni,TZ,-6.4333,39.55,82.74,71,9,5.28,clear sky
646,Luanda,AO,-8.8368,13.2343,78.8,89,75,5.75,broken clouds
647,Riyadh,SA,24.6877,46.7219,62.6,20,0,6.91,clear sky
648,Loiza,PR,18.4313,-65.8802,78.8,73,40,19.57,scattered clouds
649,Quime,BO,-16.9833,-67.2167,48.58,95,100,3.31,overcast clouds
650,Sobolevo,RU,54.4299,31.8996,35.38,95,100,6.17,overcast clouds
651,Port Hawkesbury,CA,45.6169,-61.3485,32.0,86,90,14.97,light snow
652,Waw,SS,7.7029,27.9953,80.04,18,0,7.27,clear sky
653,Union,US,40.6334,-74.2663,60.01,82,90,13.8,light rain
654,Seoul,KR,37.5683,126.9778,51.8,76,20,4.61,dust
655,Camana,PE,-16.6228,-72.7111,71.26,83,83,5.77,broken clouds
656,Port-Cartier,CA,50.0334,-66.8654,27.0,93,100,11.5,snow
657,Bedesa,ET,8.9,40.7833,62.22,26,95,2.01,overcast clouds
658,Porto Walter,BR,-8.2686,-72.7439,72.88,98,100,2.33,moderate rain
659,Noyabrsk,RU,63.1994,75.4507,-0.36,98,91,10.11,overcast clouds
660,Nipawin,CA,53.3668,-104.0009,39.2,75,75,8.05,broken clouds
661,Bati,ET,11.1833,40.0167,61.36,27,11,3.58,few clouds
662,Huilong,CN,31.8111,121.655,66.99,82,0,1.99,clear sky
663,Warmbad,NA,-28.45,18.7333,72.73,23,0,8.9,clear sky
664,Kondinskoye,RU,59.6481,67.41,12.97,96,99,5.61,overcast clouds
665,Sept-Iles,CA,50.2001,-66.3821,27.0,93,100,11.5,snow
666,Donskoye,RU,45.4552,41.9741,37.4,81,75,13.42,broken clouds
667,Pathein,MM,16.7833,94.7333,81.66,65,46,8.84,scattered clouds
668,Belyy Yar,RU,53.6039,91.3903,28.4,93,100,2.24,mist
669,Parnarama,BR,-5.6817,-43.0933,72.84,97,14,3.0,few clouds
670,Tandil,AR,-37.3217,-59.1332,63.0,79,0,1.99,clear sky
671,Atbasar,KZ,51.8,68.3333,13.89,94,64,11.03,broken clouds
672,Taunggyi,MM,20.7833,97.0333,69.62,33,100,2.82,overcast clouds
673,Lamu,KE,-2.2717,40.902,78.21,82,100,4.14,overcast clouds
674,Portlethen,GB,57.0547,-2.1307,55.4,76,75,17.27,broken clouds
675,Viedma,AR,-40.8135,-62.9967,61.79,42,100,5.93,overcast clouds
676,Clovis,US,36.8252,-119.7029,82.4,18,1,6.91,clear sky
677,Manitouwadge,CA,49.1215,-85.8403,28.4,54,100,3.44,overcast clouds
678,San Francisco,US,37.7749,-122.4194,66.99,45,20,18.41,few clouds
679,Tubuala,PA,9.5167,-79.0333,84.2,58,20,8.05,few clouds
680,Mawlaik,MM,23.6333,94.4167,77.29,21,97,0.45,overcast clouds
681,Ambilobe,MG,-13.2,49.05,73.76,97,73,1.88,broken clouds
682,Preston,GB,53.7667,-2.7167,55.0,85,97,13.0,light rain
683,Sola,VU,-13.8833,167.55,84.2,84,75,15.86,broken clouds
684,Heilbron,ZA,-27.2812,27.9709,53.51,75,26,12.28,scattered clouds
685,Zhezkazgan,KZ,47.8043,67.7144,20.86,80,100,9.26,overcast clouds
686,Elmira,US,42.0898,-76.8077,51.8,50,20,17.27,light rain
687,Zinder,NE,13.8072,8.9881,69.75,15,0,12.28,clear sky
688,Touros,BR,-5.1989,-35.4608,77.0,94,20,3.44,few clouds
689,Bandar,ID,2.05,99.75,74.21,96,100,0.38,light rain
690,Alghero,IT,40.5589,8.3181,50.0,100,90,2.3,fog
691,Macas,EC,-2.3167,-78.1167,68.52,97,100,2.08,light rain
692,Khandyga,RU,62.6667,135.6,19.53,92,100,0.87,overcast clouds
693,Tilichiki,RU,60.4667,166.1,8.8,74,8,9.46,clear sky
694,Atlantic City,US,39.3643,-74.4229,57.2,88,90,19.57,overcast clouds
695,Igra,RU,57.5558,53.0547,21.78,96,97,4.74,overcast clouds
696,Nome,US,64.5011,-165.4064,21.2,86,90,27.63,snow
697,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.23,88,100,5.82,overcast clouds
698,Esmeraldas,BR,-19.7625,-44.3139,69.8,83,75,10.36,broken clouds
699,Baiyin,CN,36.5583,104.2081,50.0,30,65,4.47,dust
700,Alofi,NU,-19.0595,-169.9187,86.0,70,16,18.41,few clouds
